Internals 	 minnodeR: 0 	 TSnode: 5 	 minnodeP: 8
Dihedral 7-1-2-5	0.043342352494358784	-0.09737190116254599	1.2473609179325562
Dihedral 11-1-2-3	-0.9739679475841888	-0.9838200906252874	0.23803200997491925
Dihedral 11-1-2-5	2.196108378220323	1.9224297699951447	-2.901336867532614
Dihedral 2-1-11-12	-0.5817574118403936	0.7612883378324085	-0.7658765251567932
Dihedral 2-1-11-13	1.5498495030086428	2.8953538230595512	1.3318575701347868
Dihedral 2-1-11-14	2.9470611461723806	-1.3752119051621363	-2.9121497289674103
Dihedral 6-1-11-12	-2.54242530282047	-1.3418908900420377	-2.9023480997654496
Dihedral 6-1-11-13	-0.41081838797143366	0.7921745951851049	-0.8046140044738697
Dihedral 6-1-11-14	0.9863932551923039	2.8047941741430042	1.2345640036035197
Dihedral 7-1-11-12	1.7414047545688884	2.9567303883105396	1.3622747049037993
Dihedral 7-1-11-13	-2.410173637761661	-1.1923894336419043	-2.823176506984207
Dihedral 7-1-11-14	-1.012961994597924	0.820230145315995	-0.7839984989068177
Dihedral 1-2-3-4	0.5497917824597036	0.013799987426946873	0.026163868784396492
Dihedral 1-2-3-10	-2.6151907206269964	2.913244584405305	-3.11869346002326
Dihedral 5-2-3-4	-2.6195632439659144	-2.8940566274740505	-3.1177060368136074
Dihedral 5-2-3-10	0.4986395601269721	0.005387969504307868	0.020621941558322865
Dihedral 2-3-4-8	-3.121923500373118	3.0181602050276966	2.3890627818468237
Dihedral 2-3-4-9	0.0413402756334869	-0.5806869674795349	-1.8832679617941854
Dihedral 2-3-4-12	0.4731151122128906	1.0259282550362863	0.25033200960109825
Dihedral 10-3-4-8	0.04372306607760218	0.12092641602945953	-0.7493401121408699
Dihedral 10-3-4-9	-3.0761984650953798	2.8052645507018146	1.2615144513977075
Dihedral 10-3-4-12	-2.644423628515976	-1.8713055339619509	-2.8880708843865954
Dihedral 3-4-12-11	-1.9975075231059212	-0.9548049694951007	-0.7776243272501001
Dihedral 3-4-12-15	0.0698845740469108	1.1977183252793833	1.3194812032860834
Dihedral 3-4-12-16	2.0653650430295527	-3.0782198178101043	-2.924243202709775
Dihedral 8-4-12-11	1.6252203397598157	3.135765128235919	-2.9135983902629174
Dihedral 8-4-12-15	-2.590572870266939	-0.9948968841691835	-0.8164928597267341
Dihedral 8-4-12-16	-0.5950924012842967	1.0123502799209152	1.2229680414569941
Dihedral 9-4-12-11	0.24969377534700682	1.142422043188459	1.350696160927497
Dihedral 9-4-12-15	2.3170858724998387	-2.9882399692166435	-2.835383615715906
Dihedral 9-4-12-16	-1.9706189656971058	-0.980992805126545	-0.7959227145321779
Dihedral 1-11-12-4	0.7870255945684654	0.10368861882053729	1.0568645065185491
Dihedral 1-11-12-15	-0.37738885506120556	-1.740271314765416	-1.041304517915036
Dihedral 1-11-12-16	2.7607051053911795	1.8717350546097435	-3.085360222012061
Dihedral 13-11-12-4	-1.9745221051042066	-1.700189287749989	-1.0419918880451646
Dihedral 13-11-12-15	-3.1389365547338777	2.739036085843644	-3.1401609124787497
Dihedral 13-11-12-16	-0.0008425942814921687	0.06785714803921736	1.098968690603812
Dihedral 14-11-12-4	1.171903824446545	1.8737727687398662	-3.0858645794933786
Dihedral 14-11-12-15	0.007489374816874047	0.02981283515391278	1.0991517032526226
Dihedral 14-11-12-16	-3.137601971910327	-2.641366102650514	-0.9449040008444021
Angle 2-1-6	2.1244916956741564	2.115256265985023	1.915095203988517
Angle 3-4-8	2.114872778271462	2.097056676901291	1.9158477818160682
Angle 3-4-12	1.864204751602943	1.7827193660217644	1.954415722285514
Angle 1-11-12	1.1883367377201175	1.898892819199127	1.936487087995615
Angle 12-11-13	2.1291823793864375	2.089192769147162	1.9031970088218089
Angle 11-12-15	2.125830587469561	2.0937224659837987	1.9032054829432687
